"Thursday, 3 June 2021 00:00",DailyFT,"
 
NDB Group CEO Dimantha Seneviratne in this interview reflects on the success of the bank’s recent Rights Issue for Rs. 8 billion but succeeded in raising Rs. 9.5 billion, as well as the way forward







NDB Group CEO Dimantha Seneviratne




Q: You recently concluded a successful Rights Issue, why did you go for a Rights issue during a pandemic? 
NDB is one of the most efficiently capitalised banks in the country. Despite the exponential growth the bank has produced, it also
generated sufficient return on capital to ensure that the bank’s capital adequacy levels are met. Hence the returns the bank produced on shareholders’ equity, reflected in its return on market value of equity at 27.3% prior to the Rights issues, was the highest among its peer banks. But this low level of capitalisation was not sufficient to meet the planned rate of asset growth of the Bank, hence the requirement for the capital infusion.
The Rights Issue was actually announced in October 2020 after the second wave. However in the mean time we were hit by the third wave, notwithstanding which the rights issue was a tremendous success. The timing was of a concern more from the convenience of the shareholders to participate than apprehension of shareholders not wanting to participate. We are very pleased by the confidence the investor community has in NDB and our growth plan. Despite the pandemic, the bank is confident of it will not fail the investors faith in delivering on their expectations,
 
Q: NDB Rights issue was announced for Rs. 8 billion but the bank raised 9.5 billion; how?
While the bank was planning the Rights Issue, we looked at cornerstone investors to come in knowing very well our growth plans. Norfund indicated their interest in taking up 10% of the issued share capital of the bank. Hence the bank entered into agreements with Norfund with appropriate market announcements to take up any unsubscribed shares there by reducing the level of dilution for the existing shareholders and any shortfall will be met by way of a Private Placement. 
With the existing shareholders taking up over 83% of the rights, in order to accommodate the entire requirement of Norfund, the bank had to issue Private Placement shares at a 10% premium to the rights price for about 5% of their requirement. Hence around Rs. 1.7 billion of Private Placement shares was issued taking the total to Rs. 9.5 billion. All in all a good outcome in challenging times.
 
Q: Why were the Private Placement shares issued at a higher price that the Rights Price?
 This was mainly to protect the interests of the existing shareholders as the private placement wold lead to a dilution of their stake. You will note that the Rights Price was arrived at based on a 10% discount on the then prevailing market price. The Private Placement was priced at a premium of 10% to the Rights Price. Hence the Private Placement was at the then prevailing market prices to ensure that Norfund does not get an advantage over the existing shareholders.
 
Q: With the Rights Issue behind you, what are the plans to use it?
The bank has drawn up a five-year plan till 2025 to steer its course. We plan to increase our penetration in key economic sectors to support the growth of the country, whilst ensuring that the portfolio is not overly concentrated on one sector. We also note the new sectors opening up, such as organic fertiliser manufacturing, boat building, techno cities, etc.
Development Banking is in our DNA, hence we intend to support financial inclusivity for women, the MSME sectors and budding entrepreneurs, particularly exporters of the country. Once the effects of the pandemic recede, the bank will be ready to forge ahead aggressively with its plans. Meanwhile, the bank will work towards supporting our clients to navigate the third wave and emerge with a sustainable business model.
 
Q: You have been championing technology adaptation, how does this fit in with your plans?
The current situation we are in now as a country cannot more strikingly exemplify the need to adopt more technology as a country. We have lagged behind long enough, now it’s forced upon us.
NDB has long-planned its technological platform, to ensure that the changing requirements can be met with agility and are scalable. Our growth will be underpinned by improving efficiency internally. This will be by means of adopting technology to carry out mundane and time consuming activities. Currently the bank has over 15 robots (RPAs) at work enabling it to increase the throughput without increasing head count. This efficiency is reflected in one of the best Cost to Income ratios in the industry.
We will continue to invest in technology to improve processes internally, while passing on this benefit to the customers as well. For example, we recently introduced Robo Calling to customers who have insufficient funds in their account to meet inward clearing cheques. While helping save staff time at a time like this, it gives customers time to fund the account.
Our push towards financial inclusivity is also technology driven, to ensure that while the bank is efficiently reaching its clients, it is also encouraging the clients to bank efficiently. One of the key initiatives here is the ERP solutions the bank is offering its MSME customers. This will enable the client to maintain their books in an orderly fashion and also share that information with the bank seamlessly. It becomes easy for the bank to make credit decisions; in fact this may lead to made automatic preapproved facilities as well.
Combining the power of workflows, RPAs and data, the bank will start offering tailor-made solutions meeting the clients’ lifestyle and financial choices. Since this will be across the NDB group, the clients will be able to seamlessly operate their banking accounts, manage their stocks and investments with NDB Securities and NDB Wealth. This will be via the NEOS App, one app for all your financial needs.
 
Q: What value addition is expected from Norfund?
The Nordic countries are quite advanced when it comes to technology adoption, supporting entrepreneurship, remote working, renewable energy, etc. We expect Norfund to bring on board the necessary expertise that the bank needs in these areas from a governance and leadership stand point. Also Norfund can give access to technical assistance for the bank to learn from the experience of Norway and help improve the bank’s management capability in these areas. Long-term funding is another area in which we expect Norfund to support the economy of the country.
 
Q: What is your expectation of the impact of the third wave on the economy?
 This is a very critical juncture for the economy. The impact of the third wave is going to be worse than that of the first two due to the rate at which the virus is spreading, which might force the authorities to extend travel restrictions. This will impact the MSMEs and daily wage earners. The social impact could be wide-ranging. Further, we cannot afford the export industries to flounder; any travel restrictions should make special exceptions for these industries, airports and ports. We will have to continue to impose restrictions on imports to ease the pressure on the currency for some period and gradually loosen these controls.
The impact would also depend on how we manage the spread via lockdowns, etc., whilst allowing key sectors of economy to perform. Of course we have to extend some kind of moratoriums to distressed customers and support them at this critical juncture. I think if we act swiftly and collectively, with the immunisation program coming in, we can manage this situation soon and look forward to an economic revival soon.
"
"Tuesday, 1 June 2021 01:32",DailyFT,"
The CFA Society Sri Lanka has announced the eighth annual CFA Capital Market Awards, scheduled to be held on 22 June, under the theme ‘Investing with Purpose’.
A signature event in the CFA Society Sri Lanka calendar since its inception in 2013, the Capital Market Awards is among the most sought-after accolades that recognises and rewards excellence in the local capital markets.
Despite the challenges posed by the prevailing pandemic conditions, the CFA Society Sri Lanka is of the view that it is imperative for the awards ceremony to be held this year, which speaks to its belief in maintaining the standards of CFA as well as the Capital Market Awards. As a result, the event this year will be held virtually, taking into consideration the restrictions in place.  
The objective of conceptualising an event of this nature is to recognise and reward professionals who have established industry benchmarks for the advancement of domestic capital market participants and stakeholder groups to strive for excellence. 
This is in line with the CFA Society Sri Lanka’s mission ‘to lead the finance and investment profession in Sri Lanka by introducing and promoting global best practices in ethics, education and professional excellence for the ultimate benefit of society.’
CFA Society Sri Lanka President Dinesh Warusavitharana commented: “CFA Society Sri Lanka is hosting the Capital Markets Awards for the eighth year to recognise excellence in the Sri Lankan capital market. This year, we have selected the theme as ‘Investing with Purpose’ to highlight the importance of sustainable investments, which will lead to stronger long-term returns for investors.”
“Adopting international best practices in fund management and environmental and social governance is key, as these are two factors given prominence to by international institutional investors when investing in emerging markets. Adopting such standards will also benefit Sri Lanka during a time where it is looking to attract new foreign investors to the country,” he added.
CFA Capital Market Awards Chairperson Rashmi Peiris Paranavitane affirmed that “in a year that has been marked by volatile market conditions and uncertainty, we are pleased to recognise analysts and firms that have strived to uphold standards of excellence and responded most effectively to clients’ needs. We are also thankful to our panel of judges across each awards category for their continued support and commitment.”
The event this year is set to feature RBC Asset Management Senior Portfolio Manager – Global Equities Benjamin Yeoh, CFA as the keynote speaker, along with a panel discussion including Commercial Bank of Ceylon Chief Risk Officer Kapila Hettihamu, MAS Holdings Head of Sustainability Sid Amalean and Acuity Knowledge Partners Country Head Chanakya Dissanayake.
Moreover, this prestigious event in the corporate calendar of Sri Lanka’s finance and investment industry will witness the participation of stakeholders including industry regulators, stockbroking companies, unit trusts, investor relations teams and senior management of listed entities.
The awards will be presented under the five categories of Best Equity Research Team, Best Equity Research Report, Best Sector Report, Best Investor Relations Team and Best Unit Trust Team, with awards for Gold, Silver and Bronze in each category respectively. 
As in past editions of the Capital Market Awards, the judging will be carried out by a carefully selected panel consisting of both CFA charterholders and industry experts.
The organisers also convey their appreciation to the Colombo Stock Exchange (Platinum sponsor), Acuity Stock Brokers (Silver sponsor), Capital Alliance (Silver sponsor), Daily FT and Daily Mirror (Print Media Sponsors) for coming on board to sponsor this event. 
"
"Wednesday, 2 June 2021 00:15",DailyFT,"





Mahesh Amarasiri

 




The Chartered Institute of Management Accountants (CIMA) in Sri Lanka is conducting a two-day course, “Finance for non-finance professionals,” for professionals from non-finance backgrounds to understand the finance function and sharpen financial skills. 
This online course will be held on 5 and 6 June via Zoom from 9.30 a.m. to 12.30 p.m. and is tailor-made to cater to the needs of executives, and middle and senior managers, one which will undoubtedly sharpen their financial skills in catering to the demands of the marketplace in an ever-changing environment. 
The course will be conducted by DSI Samson Group General Manager – Strategy and Corporate Planning Mahesh Amarasiri FCMA, CGMA. He counts over 15 years of professional experience in strategy and corporate planning in apparel manufacturing, investment banking, telecommunication and consumer retail. Prior to his current employment, he held the positions of Senior Vice President – Private Equity Management at the NDB Group, Head of Strategic Planning at Etisalat Lanka Ltd. – a fully owned subsidiary of Etisalat, UAE – and middle managerial positions at NDB Investment Bank (NDBIB) and MAS Holdings. 
Finance affects every business decision and plays a pivotal role in organisations, be they private or public. It is imperative for managers in this day and age to be equipped with financial skills to deal with a volatile business environment. However, if someone is not in a finance role, the task of understanding financial implications and how they affect your bottom line may be challenging. An understanding of finance and its impact on the bottom line of organisations will provide that ‘edge’ and enable better performance. 
For further information and assistance on the webinar and registration, please contact Kishnika Weeresinghe on mastercourses.srilanka@aicpa-cima.com or call 0757903410.
"
"Wednesday, 2 June 2021 00:18",DailyFT,"

Solution offers added convenience for PickMe driver partners through real-time connectivity


Standard Chartered Sri Lanka yesterday announced the enhancement of its robust payment capabilities with the implementation of the country’s first ever interbank instant payment API (Application Programming Interface) connectivity solution. 
The interface was executed for the seamless payments of PickMe, a brand of Digital Mobility Solutions Lanka Ltd.
The solution consists of routing real-time fund transfers to all banks connected to the Common Electronic Fund Transfer (CEFT) clearing system, which will allow funds to be credited to the driver partners’ accounts instantaneously, regardless of who they bank with. This application interfaced solution empowers driver partners to go beyond traditional banking hours, allowing the collection of funds to their respective bank accounts on a 24/7 basis, which are then ready for withdrawal through the closest ATM.
Commenting on the API solution, Standard Chartered Sri Lanka Head of Transaction Banking Roger Norton, said: “At Standard Chartered, we believe that innovative banking solutions are best proven when our clients are able to leap forward in their strategic business plans. Our API-driven solution provides PickMe with a transaction platform that goes beyond the boundaries imposed by traditional banking services, encouraging the inclusion of more driver partners into the financial ecosystem. We are proud to have been able to make this breakthrough with PickMe, one of the largest and most sophisticated companies in Sri Lanka.”
As a result of this implementation, PickMe’s driver partners can now initiate payment requests at any time instantly with a single click through the ride-share company’s mobile application. The API solution also sends real-time payment updates directly to the company’s in-built payment tracking tool, allowing for complete integration throughout the payment creation and fulfilment process. 
“Our driver partners are an absolute critical part of PickMe’s operations and we’re grateful to Standard Chartered for creating a long-term solution that caters to their financial needs, especially given the current economic situation. In addition to our existing driver partners being able to obtain their account receivables in real-time, thanks to the availability of the CEFT transfer mechanism, our potential driver partners can also easily come on board with PickMe, Sri Lanka’s number one ride-sharing application, regardless of who they bank with,” said PickMe Chief Financial Officer Shifaz Riyaz.
Requiring zero manual intervention from the company, this API solution merges the efficiency of routing payment requests directly through the PickMe application with the real-time transaction processing of the LankaPay instant payment mechanism (CEFT). 
Commenting on the bank’s real-time seamless connectivity solution for PickMe, Standard Chartered Sri Lanka Head of Transaction Banking Implementation Devaka Wijedoru, said: “We’re delighted to be able to offer this real value addition to PickMe and their loyal driver partners. By giving PickMe the real-time connection for information flow, we are able to empower drivers to manage their own payments with a single click through the app, bridging a crucial gap in service. We would like to invite other forward-thinking organisations to also take advantage of our innovative solutions and enhance their digital business operations that will not only benefit their clients, but the local community as a whole.” 
"
"Wednesday, 2 June 2021 00:00",DailyFT,"
 
Knowing well that Sri Lanka is a debt-ridden country and presently the repayment capacity is not sound, with no way of repaying the said loan without new borrowings, one would wonder what made the Bangladesh Central Bank opt for this loan even deviating from its own Internal Treasury Investment Guideline as the borrowing country does not comply with the standard rating requirement
 

Four days ago (28 May) I read a news item that appeared in the Daily FT of which the heading was ‘Bangladesh became a lender for first time thanks to SL’. This news item took me to my banking career of 1970/80s, which reminded me of the credit norms that we were practicing in the bank, as credit officers when a customer requested for a credit facility or a loan. 
On receipt of the loan application, we evaluated the financial healthiness of the borrower to ensure whether the borrower possessed a sound repayment capacity. Then we weighed up the borrowing records through various sources available, to ensure whether he was a defaulted borrower and was he in a position to financially breathe well irrespective of unaffordable debt burden. 
If response for those two were positive, then we sought for any security which in case to be used to recover the loan if the loan was not repaid as expected due to the reasons beyond the control of the borrower.
If the repayment capacity is not sound or if it proved that the borrower was not in a position to repay the loan, irrespective of the security he offered we refused to grant the loan. In case the repayment capacity was sound but his past borrowing records were not satisfactory or he was reported as a defaulted borrower, we directly refused to grant the loan unless he proved satisfactory arrangements that he had made with those creditors to repay those defaulted loans. Security was not considered as vital to grant the loan if those factors mentioned above were not satisfactory. 
When the bank refused a loan based on the above norms, the borrower has a propensity to look for the assistance of ‘Private Money Lenders’ (PML) at an exorbitant interest rate. When the borrower is unable to repay the loan with a normal rate of interest, how he pays at an exorbitant rate was not a matter to PML since such lenders used unethical ways to recover the loan. 
As reported in the above news item, Bangladesh grants this loan of $ 200 million to our country from its foreign reserves and this is the first time that Bangladesh is going to make such an investment in a country through a currency swap deal. I do hope the lender Bangladesh should have definitely evaluated the repayment capacity of the borrower that is Sri Lanka and its past and present borrowing records. In order to assess the repayment capacity, the lender would have used the global ratings. 
S&P a world’s rating agency has cut Sri Lanka’s long-term foreign currency credit rating to ‘CCC+ from B-’ for 2020, which exposed the risk of default. Another global rating agency Moody also downgraded Sri Lanka’s credit ratings to ‘Caa1 from B2’ in September last year. No doubt this fragile situation of Sri Lanka would have now significantly weakened, as consequence to the present rapid outbreak of COVID-19. 
Further it is reported that Bangladesh is going to grant this loan deviating its Internal Treasury Investment Guidelines since the borrower does not comply with the standard rating requirements. 
As I stated above, if the borrower does not possess a sound repayment capacity and the borrower’s past and present borrowing records are very bad, no lender will choose such a borrower to grant a loan involving an intolerable high risk. Knowing well that Sri Lanka is a debt-ridden country and presently the repayment capacity is not sound, with no way of repaying the said loan without new borrowings, one would wonder what made the Bangladesh Central Bank (BCB) opt for this loan even deviating from its own Internal Treasury Investment Guideline as the borrowing country does not comply with the standard rating requirement.
Has Sri Lanka offered any valuable security to moderate the high risk? As reported, the agreed security was ‘to exchange our currency with Bangladesh Bank equivalent to the amount of dollars they will be given and the Guarantee of SL Government’. It seems the borrower’s guarantee has been taken as security to secure a high-risk loan granted to the same borrower violating their own (BCB) guidelines.
However, it appears one plus point for the lender (BCB). That was the high rate of interest applied. 
The BCB will grant this facility at 2% interest, which is higher than other current global rates. However, charging a comparatively higher rate of interest will pose another issue. A borrower who shows a poor repayment capacity to pay a loan with a lower rate of interest (market rate), how can he pay such a loan when the interest was increased?  
As reported this facility will be for one year during which the fund will be provided. After getting the fund, Sri Lanka will have to repay it by three months. Does the BCB anticipate that Sri Lanka would be in a position to re-pay this within three months from the date of grant?
The history of Sri Lanka is intertwined with the history of the broader Indian subcontinent. The historical period begins roughly in the 3rd century, based on Pali chronicles like the Mahawansa, Deepawansa, and the Choolavansa. The first Sri Lankan ruler of the Anuradhapura Kingdom was Pandukabhaya is recorded for the 4th century BCE.
From the 16th century, some coastal areas of the country were also controlled by the Portuguese, Dutch and British.
The ancient Romans called Sri Lanka ‘Taprobane,’ while Arab sailors knew it as ‘Serendib.’ Then we have been named as ‘Ceylon’ and then Sri Lanka.
Independence was finally gifted in 1948 but the country remained a dominion of the British Empire until 1972. In 1972 Sri Lanka assumed the status of a Republic. A Constitution was introduced in 1978 which made the Executive President, the head of state. 
Such a country with such proud history is today looking for financial assistance from the country, Bangladesh. 
The borders of modern Bangladesh were established with the separation of Bengal and India in August 1947. Proclamation of Bangladeshi independence in March 1971 led to the nine-month-long Bangladesh Liberation War that culminated with East Pakistan emerging as the People’s Republic of Bangladesh. After independence, Bangladesh also endured famine, natural disasters and widespread poverty, as well as political turmoil and military coups. The restoration of democracy in 1991 has been followed by relative calm and rapid economic progress. 
Within such a short period Bangladesh courageously came to the present position to grant a credit facility of $ 200 million to a country which had the proudest history and abundant natural resources. Who brought Bangladesh to this emerging situation? No one else other than the inspirational leaders who loved the country while ruling the country during a very short period of five decades. We had a period that foreign leaders who visited our country have been inspired and wanted to be like us. But where are we today? 
Most of the people in our country view this borrowing, as a nature sarcasm caused due to robbing the State funds by those who ruled the country since independence.
The expectation was not to underestimate the emerging Bangladesh but to highlight the weaknesses of our past and present leaders who were not matured and didn’t have required revolutionary strength and visionary forward look to lead our beautiful country despite all the resources gifted by nature. It is not only one leader or one party that ruled this country who is responsible. But all those who ruled or rather ruined the country since independence is responsible for this heartbreaking situation. With greatest reluctance we have to accept without any iota of doubt, all those who ruled this country are individually and collectively responsible. We pray for a better Sri Lanka although no visionary leaders are at least to be imagined. 

(The writer is a former banker. He is an Associate of the Institute of Bankers and a 

Fellow of the Institute of Credit Management Sri Lanka and currently serves as a visiting (online) lecturer of the Institute of Credit Management, Sri Lanka. He could be reached via wimaleb@gmail.com.)    

 
"
"Tuesday, 1 June 2021 01:32",DailyFT,"
As part of its efforts to further support and protect its policyholders, Sri Lanka’s fastest growing life insurer Softlogic Life recently launched a completely free, 24/7 healthcare service, ‘Call a Doctor,’ to enable its customers and employees to consult the expertise of qualified, experienced doctors via a phone call at any time.
Further, upon the instruction of a doctor, the ‘Call a Doctor’ facility enables customers to get medicine delivered to them in these times of uncertainty. Policy holders and employees can also gain assistance with locating the nearest hub to conduct PCR tests that are prescribed by doctors, reimburse PCR test costs according to policy terms and seek support with hospitalisation requirements. All such services are being provided based on availability, with strict consideration to the prevailing government regulations and guidelines.
“As the pandemic continues to disrupt the everyday lives of our customers we are pleased to launch this digital healthcare facility for those who are anxious about their health and need to reach out to a doctor. ‘Call a Doctor’ focuses on ensuring continuity of care amid strict movement restrictions, by leveraging the power of telemedicine and digital channels. The pandemic has proven the essential value of telehealth as hospitals and treatment centres become overwhelmed and social distancing has become the order of the day. It particularly allows patients stuck in vulnerable areas to access the healthcare they really require. Softlogic Life will continue to stand by all our stakeholders and the healthcare community as we face this health crisis with the power of innovation and empathy for one another,” Softlogic Life Managing Director Iftikar Ahamed stated.
As social distancing and movement restrictions become more prevalent due to the rapidly progressing pandemic in the country, the demand for telehealth services had seen a spike to meet the physical and mental needs of people. In such a context, ‘Call a Doctor’ was launched as a timely initiative to empower those who look to Softlogic Life for protection. 
Softlogic Life was one of the first life insurers to announce coverage for COVID-19 and medical expenses for those being cared at intermediate care centres. The company has also enabled contactless facilities for the purchase of life insurance that can be accessed through their team of Life Advisors. Their product is also available to Dialog subscribers who can simply access the facility by dialling #107# from the safety of their homes. Its ‘Life Up’ app which has been providing contactless means of paying claims and other insurance services since the inception of the brand in 2017 continues to deliver great value and bridges the distance between the customers and the company despite the prevailing conditions.
The ‘new normal’ practices and regulations around work, education, healthcare, business operations and social constructs have affected people in various ways and bringing about stresses that were not previously prevalent. In such a context, Softlogic Life as a brand is committed towards driving a great quality of life among all Sri Lankans, and has innovated numerous initiatives to take on the pandemic’s rapidly evolving challenges.
Softlogic Life is well known to have led many industry first initiatives in Sri Lanka such as the one day claim payment process, the revolutionary mobile insurance solutions that are some of the most essential insurance services that are available at this time of need.
"
"Wednesday, 2 June 2021 00:19",DailyFT,"
Union Assurance is proud to announce the payment of claims worth Rs. 1 billion, including over 8.9 million in COVID-19 claims, and over 500 million in maturities during the first quarter. Furthermore, 2,102 Hospitalisation Claims, 38 Disability Claims, and over 1,120 Policy Loans were also paid, as reported in its claim performance during the first quarter of 2021.
By staying true to its ethos, ‘Your life, our strength,’ Union Assurance continued to support the Sri Lankan dream in unique and personal ways to enable the claims process through digitisation and process improvement initiatives.
Union Assurance CEO Jude Gomes stated, “The claims process is an area that generates the most dissatisfaction from customers due to cumbersome, and time-consuming workflows. For Union Assurance, this has been an important area of focus in our journey towards customer-centricity. We have implemented outward-in process improvements and adapted digital enablers to facilitate a convenient claims process to our policyholders.”
Over the past 18 months, Union Assurance’s customer-centric efforts have resulted in digitised workflows to replace lengthy processes. Digital platforms such as the Company’s self-service app facilitate seamless claims submission without ever visiting a branch, or the need for physical interaction. The Company also introduced cashless settlement where policyholders can check out of hospital and have their claims settled directly by the Company eliminating a major hassle for policyholders. Improvements to back-end process flows further facilitated faster turnaround, to make the claims submission-to-payment cycle shorter and more efficient.
Despite the ambiguity of the current environment, Union Assurance forges ahead on its customer-centric transformation with tech-enabled solutions that have game-changing implications for the industry. 
These efforts earned the Company a prestigious recognition as Best Customer Service Insurance Provider in Sri Lanka by the International Finance Awards.
 
"
"Tuesday, 1 June 2021 01:34",DailyFT,"

Surpasses industry averages in all key parameters of life insurance business

Maintaining its upward growth trajectory of 46%, leading insurer Janashakthi Insurance PLC, outperformed the industry averages by surpassing all key performance indicators of life insurance business namely number of policies, new business/first year premium, renewal premium and total premiums as at 31 March 2021. 
The leading insurer recorded a growth of 46% for the first quarter of the financial year 2021. The company’s investment income indicated a growth of 21% at Rs. 527 million. During the quarter, Janashakthi Life honoured claims of Rs. 526 million as at 31 March 2021.
“This is the third year since we renewed our sole focus on Life Insurance in 2018, in a well-calculated strategic move. The growth we experienced in the first quarter of this year is a testament to our innate ability to succeed even amidst overwhelming odds. The year 2020 proved to be one of the toughest that we have encountered, given the social and economic downturn that the entire nation experienced due to the COVID-19 pandemic and its spill over effects. However, we were able to adapt effectively to navigate these difficult times. We were able to serve our customers by introducing innovative and relevant products such as COVID Guard during this period.  Such product innovation as well as prudent financial and business measures allowed us to continue to seek growth during the first quarter of 2021,” commented Janashakthi Insurance PLC Chairman Prakash Schaffter.
“It is significant to note that the company has surpassed industry performance during the period under review recording a growth of 150% in number of Lives Insured, 54% growth in New Business (first year premium) and 29% increase in Renewal Premium as at 31 March 2021. We are humbled by the trust and confidence our policyholders have placed in us and it is the cornerstone of our success even during these challenging times. Reinforcing our commitment to fulfil the protection needs of our customers we are happy to note that we are backed by a solid infrastructure and an island wide branch network of over 75 branches, geared to take on the unfolding challenges and serve our policyholders during these testing times and beyond,” said Janashakthi Insurance PLC Director/Chief Executive Officer Ravi Liyanage.
Over a span of 26 years, Janashakthi Life has continued to revolutionise the insurance industry and journeyed forward to become a leader in the life insurance industry in Sri Lanka, delivering a service beyond insurance to all its customers and stakeholders while remaining true to its purpose of uplifting lives and empowering dreams.
In order to facilitate seamless continuation of life policies and enhanced accessibility the company has introduced multiple ways of paying premiums through online platforms and bank transfers.  The online payment portal is geared to facilitate multiple online transaction and has been increasingly gaining momentum due to its accessibility and convenience. These platforms allow policyholders to carry out their policy payments online and maintain active policies to ensure that their protection needs are fulfilled during these challenging times. 
Furthermore, Janashakthi Life has launched several innovative insurance solutions and path-breaking products including Life Unlimited which provides lifelong hospitalization, Janashakthi COVID Guard – a world’s first in providing financial protection from COVID-19 among other products. 
Janashakthi Life offers a range of life insurance solutions and services that cater to different stages of the life cycle of an individual from childhood to retirement including educational needs, savings and investments, health requirements and mortgage protection, thereby ensuring that the policyholders enjoy a wholesome life with solutions that support their goals and lifestyles through every stage of life.
"
"Tuesday, 1 June 2021 01:34",DailyFT,"
First Capital Holdings PLC has recorded a Consolidated Profit After Tax (PAT) of Rs. 2.09 billion for the financial year 2020/21. 
The results show a significant growth compared to the Consolidated Profit After Tax of Rs. 1.07 billion recorded in the previous year.  The Total Comprehensive Income recorded for year 2020/21 is Rs. 2.01 billion compared to Rs. 1.04 billion reported in the previous year. 
The Company’s financial position remains strong with total assets of Rs. 36.7 billion and equity in excess of Rs. 4.8 billion. First Capital is a member of the Janashakthi Group.
First Capital Holdings Chairman Nishan Fernando said: “Our progress during the year is a testament to our strength as a trusted institution with a history of over 35 years.”
First Capital’s Primary Dealer division contributed Rs. 1.83 billion in Profit After Tax for the year 2020/21, strengthening its position as market leader.
The Company’s Corporate Finance division contributed Profit After Tax of Rs. 265 million for the financial year. Moreover, the division mobilised over Rs. 10.5 billion in listed and unlisted debentures during the period. 
The Company’s Wealth Management division recorded a Profit After Tax of Rs. 83 million for the year, delivering its best financial results to date. The division showed significant growth in its assets under management from Rs. 26.4 billion (31 March 2020) to end at Rs. 45.2 billion as of 31 March 2021. 
The Company’s benchmark unit trust, the First Capital Money Market Fund, has been the fastest growing fund in its category (Open-Ended Money Market Fund) to surpass Rs. 20 billion in assets.
The Company’s Stock Brokering division recorded a substantial increase in Profit After Tax of Rs. 75 million for the year 2020/21.
Director/ Chief Executive Officer Dilshan Wirasekara said: “This year we have delivered our best financial performance in history. As we embark on a new strategic plan, designed to steer our future growth, we remain optimistic about our ability to deliver value to all our stakeholders.”  
Further reinforcing the Company’s stable financial position, ICRA ratings upgraded First Capital Holdings PLC to [SL]A with a ‘stable’ outlook. 
First Capital Holdings declared an interim dividend of Rs. 5 per share amounting to Rs. 506.25 million for the year 2020/21 in March 2021.
The First Capital Holdings Board of Directors comprises of Chairman Nishan Fernando, Managing Director Dinesh Schaffter, Director/CEO Dilshan Wirasekara, Prakash Schaffter, Ramesh Schaffter, Eardley Perera, Minette Perera, Chandana de Silva and Nishan de Mel.
 
"
"Tuesday, 1 June 2021 01:32",DailyFT,"


 
By Wealth Trust Securities
The fresh trading week commenced on a dull note as activity in the secondary bond market continued at a moderate pace yesterday. Limited trades of the 2022’s (i.e. 01.10.22 and 15.11.22), 15.01.23, 01.05.25 and 15.01.26 maturities took place at levels of 5.62% to 5.65%, 5.78%, 7.00% and 7.32% to 7.34% respectively.
Today’s auction will have on offer a total amount of Rs. 25 billion, consisting of Rs.15 billion of the 15.11.2023 maturity and Rs. 10 billion of the 01.07.2028 maturity. The maximum yields rate for acceptance for the said maturities was published at 6.40% and 8.05% respectively. The weighted average yields at the bond auctions conducted on 12 May 2021 were 7.04% and 7.97% for the maturities of 01.05.2025 and 01.05.2028 respectively.
The Colombo Consumer Price Index (CCPI) was seen increasing once again to register 4.5% on its point to point for the month of May against 3.9% recorded in April. The annualised average remained steady at 3.9%.
The total secondary market Treasury bond/bill transacted volume for 28 May 2021 was Rs. 4.47 billion.  
In money markets, the weighted average rates on call money and repo was registered at 4.66% and 4.74% respectively as an amount of Rs. 131.48 billion was deposited at Central Banks SDFR of 4.50%. However, the net liquidity surplus was recorded at Rs. 116.46 billion yesterday as an amount of Rs. 15.02 billion was withdrawn from Central Banks SLFR of 5.50%.

USD/LKR  
In Forex markets, the overall market continued to remain inactive.
The total USD/LKR traded volume for 28 May 2021 was $ 19.90 million.  
(References: Central Bank of Sri Lanka, Bloomberg E-Bond trading platform, Money broking companies)
"
